SaleID,price
0,37759.127337488884
1,312.3904483587633
2,7113.774767591522
3,11564.432535556014
4,559.0568532661486
5,1835.5113409696028
6,4686.567747471494
7,9490.456799842434
8,3633.9377029070683
9,2173.5809223533533
10,3087.7903285063303
11,6360.1386596677685
12,2557.668664692539
13,11977.909480646415
14,12358.209734598582
15,404.2559962740796
16,713.8356870008142
17,6059.965491044626
18,9397.62214075934
19,1393.7246451654732
20,4591.698089932121
21,12900.894923316922
22,1354.2500665545804
23,15070.129417536711
24,1552.4776724248763
25,6119.724414264346
26,1527.6362564511128
27,3909.564335037673
28,21915.58722459223
29,16377.47134351253
30,1541.5709379619057
31,419.3334627197264
32,3942.7072092868193
33,2797.562224427367
34,3386.0679055550436
35,7131.322527978505
36,1149.4155710775096
37,3856.6529773600855
38,25906.78200600783
39,1632.58301244752
40,13411.494475895646
41,3736.6632785465245
42,18668.931581050474
43,26078.21973490108
44,8088.831006358221
45,2034.6053318168774
46,3004.6296192759046
47,51065.1498353349
48,1156.4075782248601
49,34439.68034997048
50,5021.039787144495
51,10051.710764118443
52,1217.485893831843
53,636.3358133980265
54,14128.314757902546
55,3920.225712265556
56,667.7971421750385
57,2637.5474580829095
58,1125.9425579249212
59,2406.8183345270822
60,9182.127723662967
61,3233.241156146074
62,1453.8000406737583
63,11568.923648793172
64,20962.39503799545
65,9554.59633710803
66,12659.554866229084
67,3240.376202120322
68,1385.759305322599
69,3183.43872236184
70,1608.604896490788
71,590.8764047560153
72,1275.5888364600423
73,22478.24306806097
74,315.3175930630466
75,919.8552583016234
76,3068.495387171958
77,8087.555461943686
78,2563.0464766854566
79,4556.5432014917105
80,2589.177229811507
81,9154.489549381744
82,14619.640438222308
83,587.8760043557662
84,3907.941242714832
85,3355.800895642805
86,36719.12898899383
87,390.3452594909181
88,2885.212919401818
89,3232.494536495996
90,1086.2236701784216
91,7041.826548279183
92,6870.678680072642
93,706.7653232893979
94,11578.083100819837
95,249.3699695137024
96,13182.849745586907
97,7953.633498459487
98,452.2717141950866
99,418.2716674293077
100,522.4801648469049
101,4419.882883522819
102,1577.4653108891334
103,2886.413935129958
104,4426.344660148871
105,923.1357786503291
106,2041.4557719184295
107,586.1496322133978
108,7391.517279061394
109,2131.1073974683036
110,3655.9390890023033
111,10691.789179281695
112,10526.27298652979
113,1698.6302006427213
114,1145.5642613691027
115,2246.189764425387
116,6772.01683265654
117,2744.073062652652
118,20421.536255102175
119,10208.852897059518
120,15678.55119373411
121,1545.6254966212719
122,7235.575853639353
123,222.1533926248747
124,14077.286217297813
125,3964.973949792435
126,2126.7441957286565
127,14755.056712752226
128,35437.42963145786
129,3020.5482010779233
130,3322.6255730132643
131,888.3326092080221
132,4122.917220796858
133,6734.220913145196
134,15170.811829364844
135,1094.0179814056967
136,1355.744941046742
137,2680.1639852823005
138,6628.3049715335155
139,1043.1604676938223
140,1558.6033066351847
141,2085.486132672828
142,9770.362499799861
143,5918.588829603199
144,1031.2534899708824
145,1833.0863584517763
146,6919.984304021707
147,1373.896558483984
148,2460.13839986716
149,799.5219892622542
150,3796.06968042015
151,7467.080338585913
152,477.4799194032562
153,883.8346405667729
154,18838.421387703544
155,2934.4719248362817
156,442.0073295988301
157,5577.014172233743
158,1196.3029223080748
159,8167.460052380772
160,45603.25981227501
161,914.6255797826896
162,754.8870895859044
163,724.5450002609808
164,5040.1433239402195
165,3725.676544213444
166,6494.9315523403675
167,2673.8609840575427
168,4525.087205982369
169,2111.5292404319307
170,3285.357126322715
171,3846.264109545106
172,1557.7993073853893
173,6141.879831708986
174,2410.274352951582
175,570.2369726163789
176,23018.782289372703
177,284.96256844565556
178,2137.09835057921
179,3098.620019694771
180,1375.043969482139
181,1324.673572403963
182,6616.4267320468125
183,887.7723136536944
184,635.9091557167121
185,8684.730877965749
186,2695.907684206233
187,16392.134818043836
188,2745.8107536309144
189,5385.088637616194
190,5464.191208020068
191,260.0678886009866
192,1792.9920546663088
193,3715.1045191406088
194,14811.254267582073
195,845.7939220108817
196,17937.815186289627
197,3140.8948778228796
198,4291.5375723150455
199,2085.836608290401
200,2366.885544773124
201,9933.552228828154
202,2346.6882176050417
203,497.8636865475329
204,3595.137991780445
205,1019.2983826611642
206,13251.94512865878
207,2065.9718736364975
208,1260.322695166019
209,2260.3725175616
210,6549.367702268937
211,11292.523871390988
212,10237.83079328385
213,1137.661282890491
214,4351.307221321084
215,286.48488295878576
216,27315.028143626485
217,2822.2490325174963
218,11183.426922715877
219,11143.089416283066
220,1997.5312205578282
221,9505.70206398258
222,966.4878912386862
223,4610.830399941256
224,652.5834371699708
225,852.6272925036742
226,4778.0391646090575
227,735.6008850969882
228,972.6469430772785
229,646.1999345641912
230,5138.054149819784
231,781.1444275877338
232,8992.324494418195
233,1928.5258608977815
234,834.2151581219756
235,2822.854004243435
236,727.4983649584665
237,1502.694626620484
238,865.6480319353216
239,1255.6826731257565
240,7668.33930182985
241,1951.8534429310248
242,7931.284611578768
243,3479.1151802131376
244,339.50493818598375
245,2246.692568108782
246,2260.645918741949
247,2886.660651349406
248,1840.486827664261
249,3683.096369540197
250,784.1563781864368
251,794.0611826209285
252,16149.164572648147
253,2203.190766723782
254,4351.881460316121
255,10536.424096774179
256,383.7303081468816
257,6906.896693824827
258,9079.66634714743
259,1804.6051831836971
260,9587.62478232939
261,2481.846063597337
262,780.046242356169
263,4805.239784486247
264,897.8019533152745
265,1591.8248257580199
266,488.30132815440857
267,5673.782721786493
268,1398.9951040289475
269,12335.69403762434
270,960.6608747211116
271,3885.7591950057467
272,27602.737947234415
273,24470.17155680734
274,647.5806207201608
275,227.42910778164492
276,2512.085263294841
277,11352.986795532252
278,41634.86956239512
279,8033.3974247681435
280,3074.9043450112267
281,898.5529572193827
282,724.7552693943834
283,22979.33904472654
284,3888.7088583017626
285,9391.59799239716
286,17348.878688585217
